Country,trending_date,views
Russia,18.08.02,89129
Russia,18.08.02,487297
Russia,18.08.02,6618
Russia,18.08.02,247628
Russia,18.08.02,33497
Russia,18.08.02,50389
Russia,18.08.02,17721
Russia,18.08.02,6114
Russia,18.08.02,126780
Russia,18.08.02,10829
Russia,18.08.02,35309
Russia,18.08.02,3395
Russia,18.08.02,2239
Russia,18.08.02,26883
Russia,18.08.02,44450
Russia,18.08.02,10074
Russia,18.08.02,83678
Russia,18.08.02,90705
Russia,18.08.02,88793
Russia,18.08.02,27700
Russia,18.08.02,39567
Russia,18.08.02,3681
Russia,18.08.02,35724
Russia,18.08.02,880446
Russia,18.08.02,109414
Russia,18.08.02,676
Russia,18.08.02,101614
Russia,18.08.02,11414
Russia,18.08.02,4080
Russia,18.08.02,12563
Russia,18.08.02,45820
Russia,18.08.02,1848
Russia,18.08.02,2935
Russia,18.08.02,145976
Russia,18.08.02,16973
Russia,18.08.02,178284
Russia,18.08.02,64107
Russia,18.08.02,600126
Russia,18.08.02,23964
Russia,18.08.02,2997
Russia,18.08.02,13964
Russia,18.08.02,32243
Russia,18.08.02,3208
Russia,18.08.02,118825
Russia,18.08.02,3094
Russia,18.08.02,223331
Russia,18.08.02,333613
Russia,18.08.02,56650
Russia,18.08.02,11395
Russia,18.08.02,180205
Russia,18.08.02,3992
Russia,18.08.02,130754
Russia,18.08.02,3645
Russia,18.08.02,18153
Russia,18.08.02,13895
Russia,18.08.02,267893
Russia,18.08.02,66389
Russia,18.08.02,87590
Russia,18.08.02,11747
Russia,18.08.02,104026
Russia,18.08.02,2394
Russia,18.08.02,24068
Russia,18.08.02,21640
Russia,18.08.02,155965
Russia,18.08.02,6547
Russia,18.08.02,1576
Russia,18.08.02,15021
Russia,18.08.02,2917
Russia,18.08.02,75466
Russia,18.08.02,6756
Russia,18.08.02,4030
Russia,18.08.02,15365
Russia,18.08.02,503828
Russia,18.08.02,256667
Russia,18.08.02,134414
Russia,18.08.02,15051
Russia,18.08.02,122822
Russia,18.08.02,3946
Russia,18.08.02,46070
Russia,18.08.02,12739
Russia,18.08.02,140999
Russia,18.08.02,137511
Russia,18.08.02,34370
Russia,18.08.02,33961
Russia,18.08.02,1497
Russia,18.08.02,42835
Russia,18.08.02,136870
Russia,18.08.02,81607
Russia,18.08.02,13326
Russia,18.08.02,18040
Russia,18.08.02,7765
Russia,18.08.02,5673
Russia,18.08.02,614624
Russia,18.08.02,97080
Russia,18.08.02,6896
Russia,18.08.02,11279
Russia,18.08.02,25091
Russia,18.08.02,2035
Russia,18.08.02,20568
Russia,18.08.02,1761654
Russia,18.08.02,24341
Russia,18.08.02,18282
Russia,18.08.02,106367
Russia,18.08.02,38135
Russia,18.08.02,80675
Russia,18.08.02,14641
Russia,18.08.02,247404
Russia,18.08.02,37432
Russia,18.08.02,2633
Russia,18.08.02,4369
Russia,18.08.02,150427
Russia,18.08.02,17706
Russia,18.08.02,192391
Russia,18.08.02,20232
Russia,18.09.02,2581327
Russia,18.09.02,1150913
Russia,18.09.02,863054
Russia,18.09.02,892736
Russia,18.09.02,1091110
Russia,18.09.02,102501
Russia,18.09.02,689047
Russia,18.09.02,1265755
Russia,18.09.02,689074
Russia,18.09.02,47403
Russia,18.09.02,206808
Russia,18.09.02,452754
Russia,18.09.02,210905
Russia,18.09.02,223954
Russia,18.09.02,425015
Russia,18.09.02,16806832
Russia,18.09.02,136075
Russia,18.09.02,873800
Russia,18.09.02,4887
Russia,18.09.02,3813
Russia,18.09.02,546833
Russia,18.09.02,390736
Russia,18.09.02,72755
Russia,18.09.02,197853
Russia,18.09.02,102554
Russia,18.09.02,6778
Russia,18.09.02,3579
Russia,18.09.02,18585
Russia,18.09.02,4996
Russia,18.09.02,97386
Russia,18.09.02,113498
Russia,18.09.02,138960
Russia,18.09.02,1193061
Russia,18.09.02,43767
Russia,18.09.02,1797
Russia,18.09.02,56673
Russia,18.09.02,271474
Russia,18.09.02,279420
Russia,18.09.02,136330
Russia,18.09.02,21701
Russia,18.09.02,190920
Russia,18.09.02,23873
Russia,18.09.02,111213
Russia,18.09.02,2009
Russia,18.09.02,58669
Russia,18.09.02,3425715
Russia,18.09.02,190590
Russia,18.09.02,44443
Russia,18.09.02,228101
Russia,18.09.02,111513
Russia,18.09.02,555116
Russia,18.09.02,139257
Russia,18.09.02,717830
Russia,18.09.02,15585
Russia,18.09.02,77133
Russia,18.09.02,9649
Russia,18.09.02,27425
Russia,18.09.02,553239
Russia,18.09.02,73366
Russia,18.09.02,4527
Russia,18.09.02,8249
Russia,18.09.02,87030
Russia,18.09.02,581679
Russia,18.09.02,189727
Russia,18.09.02,4334
Russia,18.09.02,496053
Russia,18.09.02,264982
Russia,18.09.02,5221
Russia,18.09.02,155963
Russia,18.09.02,33091
Russia,18.09.02,15056
Russia,18.09.02,26464
Russia,18.09.02,74381
Russia,18.09.02,1576
Russia,18.09.02,85954
Russia,18.09.02,6325
Russia,18.09.02,12243
Russia,18.09.02,10208
Russia,18.09.02,69626
Russia,18.09.02,90016
Russia,18.09.02,165290
Russia,18.09.02,1305128
Russia,18.09.02,3706
Russia,18.09.02,3425
Russia,18.09.02,21798
Russia,18.09.02,57081
Russia,18.09.02,14276
Russia,18.09.02,15489
Russia,18.09.02,129913
Russia,18.09.02,89543
Russia,18.09.02,3969
Russia,18.09.02,2233
Russia,18.09.02,155054
Russia,18.09.02,691697
Russia,18.09.02,177477
Russia,18.09.02,157510
Russia,18.09.02,141685
Russia,18.09.02,79788
Russia,18.09.02,5273
Russia,18.09.02,3917
Russia,18.09.02,60336
Russia,18.09.02,85208
Russia,18.09.02,88974
Russia,18.09.02,13085
Russia,18.09.02,79556
Russia,18.09.02,14998
Russia,18.09.02,329948
Russia,18.09.02,20553
Russia,18.09.02,18736
Russia,18.09.02,33335
Russia,18.09.02,693
Russia,18.09.02,54829
Russia,18.09.02,59458
Russia,18.09.02,17858
Russia,18.09.02,109261
Russia,18.09.02,39857
Russia,18.09.02,247826
Russia,18.09.02,165820
Russia,18.09.02,1082210
Russia,18.09.02,89944
Russia,18.09.02,1938
Russia,18.09.02,26024
Russia,18.09.02,30842
Russia,18.09.02,3210
Russia,18.09.02,8232
Russia,18.09.02,50154
Russia,18.09.02,248947
Russia,18.09.02,978
Russia,18.09.02,3555
Russia,18.09.02,68176
Russia,18.09.02,32038
Russia,18.09.02,391572
Russia,18.09.02,10631
Russia,18.09.02,480770
Russia,18.09.02,2504
Russia,18.09.02,1692
Russia,18.09.02,274709
Russia,18.09.02,47234
Russia,18.09.02,11140
Russia,18.09.02,11358
Russia,18.09.02,6677
Russia,18.09.02,47434
Russia,18.09.02,4047
Russia,18.09.02,42925
Russia,18.09.02,9544
Russia,18.09.02,282176
Russia,18.09.02,44680
Russia,18.09.02,1513
Russia,18.09.02,551347
Russia,18.09.02,44346
Russia,18.09.02,62370
Russia,18.09.02,35197
Russia,18.09.02,25036
Russia,18.09.02,10014
Russia,18.09.02,525
Russia,18.09.02,4607
Russia,18.09.02,270397
Russia,18.09.02,36211
Russia,18.09.02,14952
Russia,18.09.02,15030
Russia,18.09.02,2823
Russia,18.09.02,19886
Russia,18.09.02,6189
Russia,18.09.02,1795
Russia,18.09.02,36370
Russia,18.09.02,2455067
Russia,18.09.02,44584
Russia,18.09.02,4780
Russia,18.09.02,11506
Russia,18.09.02,2004
Russia,18.09.02,17959
Russia,18.09.02,7120
Russia,18.09.02,81545
Russia,18.09.02,679
Russia,18.09.02,1999
Russia,18.09.02,1701
Russia,18.09.02,2125
Russia,18.09.02,1987
Russia,18.09.02,53038
Russia,18.09.02,99608
Russia,18.09.02,50387
Russia,18.09.02,498907
Russia,18.09.02,622
Russia,18.09.02,18368
Russia,18.09.02,1723
Russia,18.09.02,81452
Russia,18.09.02,401
Russia,18.09.02,989
Russia,18.09.02,1211267
Russia,18.09.02,3594
Russia,18.09.02,10761
Russia,18.09.02,883
Russia,18.09.02,11794
Russia,18.09.02,10873
Russia,18.09.02,10645
Russia,18.09.02,21809
Russia,18.09.02,37100
Russia,18.09.02,4527
Russia,18.09.02,125340
Russia,18.09.02,36007
Russia,18.10.02,258269
Russia,18.10.02,279504
Russia,18.10.02,781414
Russia,18.10.02,307886
Russia,18.10.02,683122
Russia,18.10.02,574177
Russia,18.10.02,315418
Russia,18.10.02,243957
Russia,18.10.02,483386
Russia,18.10.02,621404
Russia,18.10.02,874296
Russia,18.10.02,549868
Russia,18.10.02,427562
Russia,18.10.02,183539
Russia,18.10.02,121840
Russia,18.10.02,483459
Russia,18.10.02,168680
Russia,18.10.02,483241
Russia,18.10.02,150325
Russia,18.10.02,642706
Russia,18.10.02,2650527
Russia,18.10.02,123217
Russia,18.10.02,620851
Russia,18.10.02,118276
Russia,18.10.02,1311321
Russia,18.10.02,148840
Russia,18.10.02,121133
Russia,18.10.02,52594
Russia,18.10.02,1423682
Russia,18.10.02,49661
Russia,18.10.02,3121687
Russia,18.10.02,37258
Russia,18.10.02,1513925
Russia,18.10.02,128172
Russia,18.10.02,1338132
Russia,18.10.02,113864
Russia,18.10.02,249602
Russia,18.10.02,5099
Russia,18.10.02,108679
Russia,18.10.02,22668
Russia,18.10.02,14616
Russia,18.10.02,181519
Russia,18.10.02,30102
Russia,18.10.02,71375
Russia,18.10.02,91487
Russia,18.10.02,101507
Russia,18.10.02,1841057
Russia,18.10.02,53087
Russia,18.10.02,139942
Russia,18.10.02,34616
Russia,18.10.02,8305
Russia,18.10.02,224322
Russia,18.10.02,441858
Russia,18.10.02,9243
Russia,18.10.02,172056
Russia,18.10.02,33093
Russia,18.10.02,18448
Russia,18.10.02,115514
Russia,18.10.02,43185
Russia,18.10.02,9811
Russia,18.10.02,9029
Russia,18.10.02,162784
Russia,18.10.02,130992
Russia,18.10.02,88504
Russia,18.10.02,43883
Russia,18.10.02,222869
Russia,18.10.02,5546
Russia,18.10.02,4199
Russia,18.10.02,7410
Russia,18.10.02,84312
Russia,18.10.02,82253
Russia,18.10.02,693255
Russia,18.10.02,383498
Russia,18.10.02,6282
Russia,18.10.02,135913
Russia,18.10.02,1579232
Russia,18.10.02,2918
Russia,18.10.02,18347
Russia,18.10.02,24517
Russia,18.10.02,27032
Russia,18.10.02,18138
Russia,18.10.02,3396
Russia,18.10.02,519832
Russia,18.10.02,39648
Russia,18.10.02,105194
Russia,18.10.02,1523
Russia,18.10.02,53865
Russia,18.10.02,7460
Russia,18.10.02,50173
Russia,18.10.02,35937
Russia,18.10.02,3599
Russia,18.10.02,91514
Russia,18.10.02,128594
Russia,18.10.02,5894
Russia,18.10.02,10316
Russia,18.10.02,22769
Russia,18.10.02,1721
Russia,18.10.02,2243
Russia,18.10.02,9973
Russia,18.10.02,29356
Russia,18.10.02,1573
Russia,18.10.02,14855
Russia,18.10.02,116989
Russia,18.10.02,19070
Russia,18.10.02,33890
Russia,18.10.02,2023
Russia,18.10.02,13003
Russia,18.10.02,29812
Russia,18.10.02,19368
Russia,18.10.02,28946
Russia,18.10.02,17769
Russia,18.10.02,12937
Russia,18.10.02,192228
Russia,18.10.02,25633
Russia,18.10.02,254256
Russia,18.10.02,13253
Russia,18.10.02,214103
Russia,18.10.02,63565
Russia,18.10.02,7440
Russia,18.10.02,9999
Russia,18.10.02,4040
Russia,18.10.02,33467
Russia,18.10.02,22315
Russia,18.10.02,23030
Russia,18.10.02,9305
Russia,18.10.02,26083
Russia,18.10.02,60392
Russia,18.10.02,257786
Russia,18.10.02,28554
Russia,18.10.02,990
Russia,18.10.02,8489
Russia,18.10.02,30307
Russia,18.10.02,21447
Russia,18.10.02,13352
Russia,18.10.02,46661
Russia,18.10.02,29517
Russia,18.10.02,10778
Russia,18.10.02,27470
Russia,18.10.02,20200
Russia,18.10.02,45964
Russia,18.10.02,432868
Russia,18.10.02,112545
Russia,18.10.02,5351
Russia,18.10.02,29132
Russia,18.10.02,39778
Russia,18.10.02,91863
Russia,18.10.02,52658
Russia,18.10.02,3058
Russia,18.10.02,42443
Russia,18.10.02,4102
Russia,18.10.02,30718
Russia,18.10.02,11399
Russia,18.10.02,57926
Russia,18.10.02,27130
Russia,18.10.02,84753
Russia,18.10.02,6508
Russia,18.10.02,1178248
Russia,18.10.02,41545
Russia,18.10.02,16004
Russia,18.10.02,35421
Russia,18.10.02,8547
Russia,18.10.02,61220
Russia,18.10.02,5530
Russia,18.10.02,11419
Russia,18.10.02,11983
Russia,18.10.02,7242
Russia,18.10.02,18717
Russia,18.10.02,230958
Russia,18.10.02,55693
Russia,18.10.02,19149
Russia,18.10.02,9757
Russia,18.10.02,6814
Russia,18.10.02,16968
Russia,18.10.02,10857
Russia,18.10.02,1241
Russia,18.10.02,1692
Russia,18.10.02,89333
Russia,18.10.02,17598
Russia,18.10.02,18411
Russia,18.10.02,9437
Russia,18.10.02,13209
Russia,18.10.02,12358
Russia,18.10.02,21092
Russia,18.10.02,82303
Russia,18.10.02,20436
Russia,18.10.02,13428
Russia,18.10.02,7963
Russia,18.10.02,304509
Russia,18.10.02,1010
Russia,18.10.02,11050
Russia,18.10.02,7003
Russia,18.10.02,9748
Russia,18.10.02,32646
Russia,18.10.02,9294
Russia,18.10.02,782
Russia,18.10.02,139386
Russia,18.10.02,8431
Russia,18.10.02,72970
Russia,18.11.02,1188478
Russia,18.11.02,413139
Russia,18.11.02,1960097
Russia,18.11.02,459601
Russia,18.11.02,501015
Russia,18.11.02,163533
Russia,18.11.02,866462
Russia,18.11.02,185490
Russia,18.11.02,914951
Russia,18.11.02,174297
Russia,18.11.02,334727
Russia,18.11.02,295702
Russia,18.11.02,1370178
Russia,18.11.02,372350
Russia,18.11.02,165457
Russia,18.11.02,312215
Russia,18.11.02,94520
Russia,18.11.02,488176
Russia,18.11.02,82621
Russia,18.11.02,222963
Russia,18.11.02,46566
Russia,18.11.02,326857
Russia,18.11.02,998827
Russia,18.11.02,45110
Russia,18.11.02,1400421
Russia,18.11.02,914558
Russia,18.11.02,70371
Russia,18.11.02,98021
Russia,18.11.02,75112
Russia,18.11.02,123784
Russia,18.11.02,74921
Russia,18.11.02,76911
Russia,18.11.02,231962
Russia,18.11.02,35967
Russia,18.11.02,71933
Russia,18.11.02,1427290
Russia,18.11.02,59569
Russia,18.11.02,31937
Russia,18.11.02,9370
Russia,18.11.02,53955
Russia,18.11.02,195672
Russia,18.11.02,62033
Russia,18.11.02,419667
Russia,18.11.02,25204
Russia,18.11.02,28701
Russia,18.11.02,103337
Russia,18.11.02,36827
Russia,18.11.02,22374
Russia,18.11.02,20522
Russia,18.11.02,503769
Russia,18.11.02,56676
Russia,18.11.02,68226
Russia,18.11.02,64763
Russia,18.11.02,25677
Russia,18.11.02,35541
Russia,18.11.02,139161
Russia,18.11.02,11643
Russia,18.11.02,296617
Russia,18.11.02,28375
Russia,18.11.02,3556
Russia,18.11.02,26620
Russia,18.11.02,80624
Russia,18.11.02,13726
Russia,18.11.02,3774
Russia,18.11.02,196977
Russia,18.11.02,31941
Russia,18.11.02,11838
Russia,18.11.02,2662
Russia,18.11.02,141271
Russia,18.11.02,34419
Russia,18.11.02,93199
Russia,18.11.02,708836
Russia,18.11.02,117116
Russia,18.11.02,201936
Russia,18.11.02,31732
Russia,18.11.02,105649
Russia,18.11.02,242652
Russia,18.11.02,3601
Russia,18.11.02,147214
Russia,18.11.02,33623
Russia,18.11.02,122537
Russia,18.11.02,9401
Russia,18.11.02,32487
Russia,18.11.02,5085
Russia,18.11.02,197222
Russia,18.11.02,30938
Russia,18.11.02,118909
Russia,18.11.02,9385
Russia,18.11.02,67544
Russia,18.11.02,30217
Russia,18.11.02,30511
Russia,18.11.02,146032
Russia,18.11.02,13241
Russia,18.11.02,6069
Russia,18.11.02,274546
Russia,18.11.02,3684
Russia,18.11.02,46447
Russia,18.11.02,14181
Russia,18.11.02,24345
Russia,18.11.02,672136
Russia,18.11.02,372442
Russia,18.11.02,134257
Russia,18.11.02,90129
Russia,18.11.02,923213
Russia,18.11.02,20930
Russia,18.11.02,580796
Russia,18.11.02,27985
Russia,18.11.02,10786
Russia,18.11.02,7078
Russia,18.11.02,17215
Russia,18.11.02,37211
Russia,18.11.02,4568
Russia,18.11.02,169703
Russia,18.11.02,8746
Russia,18.11.02,18846
Russia,18.11.02,26740
Russia,18.11.02,120681
Russia,18.11.02,21056
Russia,18.11.02,29148
Russia,18.11.02,819193
Russia,18.11.02,287441
Russia,18.11.02,259756
Russia,18.11.02,14542
Russia,18.11.02,48633
Russia,18.11.02,17028
Russia,18.11.02,105819
Russia,18.11.02,1125484
Russia,18.11.02,7612
Russia,18.11.02,54282
Russia,18.11.02,95335
Russia,18.11.02,2398
Russia,18.11.02,81295
Russia,18.11.02,109650
Russia,18.11.02,152374
Russia,18.11.02,14004
Russia,18.11.02,8028
Russia,18.11.02,20427
Russia,18.11.02,55689
Russia,18.11.02,10622
Russia,18.11.02,106567
Russia,18.11.02,38991
Russia,18.11.02,17850
Russia,18.11.02,77313
Russia,18.11.02,21297
Russia,18.11.02,6459
Russia,18.11.02,73164
Russia,18.11.02,7353
Russia,18.11.02,9890
Russia,18.11.02,856328
Russia,18.11.02,13813
Russia,18.11.02,18122
Russia,18.11.02,11567
Russia,18.11.02,141917
Russia,18.11.02,119365
Russia,18.11.02,9414
Russia,18.11.02,25805
Russia,18.11.02,60673
Russia,18.11.02,11219
Russia,18.11.02,14559
Russia,18.11.02,146794
Russia,18.11.02,185640
Russia,18.11.02,126959
Russia,18.11.02,165743
Russia,18.11.02,17428
Russia,18.11.02,9736
Russia,18.11.02,934967
Russia,18.11.02,198191
Russia,18.11.02,2715
Russia,18.11.02,5625
Russia,18.11.02,9440
Russia,18.11.02,2188
Russia,18.11.02,7568
Russia,18.11.02,2394
Russia,18.11.02,2894
Russia,18.11.02,83488
Russia,18.11.02,13531
Russia,18.11.02,46936
Russia,18.11.02,8457
Russia,18.11.02,6235
Russia,18.11.02,117570
Russia,18.11.02,165797
Russia,18.11.02,16096
Russia,18.11.02,8144
Russia,18.11.02,5546
Russia,18.11.02,3396
Russia,18.11.02,11465
Russia,18.11.02,7662
Russia,18.11.02,6613
Russia,18.11.02,137207
Russia,18.11.02,96782
Russia,18.11.02,35269
Russia,18.11.02,9368
Russia,18.11.02,17849
Russia,18.11.02,60998
Russia,18.11.02,5549
Russia,18.11.02,8921
Russia,18.11.02,8016
Russia,18.12.02,369521
Russia,18.12.02,394244
Russia,18.12.02,473707
Russia,18.12.02,100631
Russia,18.12.02,2063273
Russia,18.12.02,61110
Russia,18.12.02,484573
Russia,18.12.02,39619
Russia,18.12.02,46542
Russia,18.12.02,77778
Russia,18.12.02,640270
Russia,18.12.02,1162765
Russia,18.12.02,126502
Russia,18.12.02,415825
Russia,18.12.02,57407
Russia,18.12.02,281029
Russia,18.12.02,206637
Russia,18.12.02,468022
Russia,18.12.02,518860
Russia,18.12.02,296790
Russia,18.12.02,400882
Russia,18.12.02,791746
Russia,18.12.02,78319
Russia,18.12.02,284058
Russia,18.12.02,32277
Russia,18.12.02,60792
Russia,18.12.02,516820
Russia,18.12.02,320997
Russia,18.12.02,87081
Russia,18.12.02,124275
Russia,18.12.02,2903956
Russia,18.12.02,87874
Russia,18.12.02,264521
Russia,18.12.02,32195
Russia,18.12.02,42222
Russia,18.12.02,57413
Russia,18.12.02,452116
Russia,18.12.02,1411580
Russia,18.12.02,49631
Russia,18.12.02,83292
Russia,18.12.02,135850
Russia,18.12.02,23527
Russia,18.12.02,46177
Russia,18.12.02,383063
Russia,18.12.02,55643
Russia,18.12.02,11024
Russia,18.12.02,302956
Russia,18.12.02,72250
Russia,18.12.02,79014
Russia,18.12.02,25732
Russia,18.12.02,61179
Russia,18.12.02,84331
Russia,18.12.02,42525
Russia,18.12.02,12074
Russia,18.12.02,131799
Russia,18.12.02,37048
Russia,18.12.02,250257
Russia,18.12.02,24647
Russia,18.12.02,414761
Russia,18.12.02,870426
Russia,18.12.02,38453
Russia,18.12.02,7021
Russia,18.12.02,154624
Russia,18.12.02,29093
Russia,18.12.02,20863
Russia,18.12.02,45086
Russia,18.12.02,25089
Russia,18.12.02,42757
Russia,18.12.02,24840
Russia,18.12.02,20232
Russia,18.12.02,86172
Russia,18.12.02,16598
Russia,18.12.02,36113
Russia,18.12.02,20305
Russia,18.12.02,24847
Russia,18.12.02,4438
Russia,18.12.02,2655
Russia,18.12.02,3685
Russia,18.12.02,12537
Russia,18.12.02,37407
Russia,18.12.02,296665
Russia,18.12.02,6687
Russia,18.12.02,12349
Russia,18.12.02,41934
Russia,18.12.02,10384
Russia,18.12.02,122615
Russia,18.12.02,53367
Russia,18.12.02,66724
Russia,18.12.02,2196
Russia,18.12.02,20339
Russia,18.12.02,1992
Russia,18.12.02,57993
Russia,18.12.02,8797
Russia,18.12.02,378006
Russia,18.12.02,123659
Russia,18.12.02,60143
Russia,18.12.02,4040
Russia,18.12.02,17380
Russia,18.12.02,47896
Russia,18.12.02,47676
Russia,18.12.02,81068
Russia,18.12.02,22846
Russia,18.12.02,118976
Russia,18.12.02,101198
Russia,18.12.02,175280
Russia,18.12.02,3227
Russia,18.12.02,95942
Russia,18.12.02,25086
Russia,18.12.02,60774
Russia,18.12.02,2066
Russia,18.12.02,4427
Russia,18.12.02,3145
Russia,18.12.02,14468
Russia,18.12.02,2495
Russia,18.12.02,10555
Russia,18.12.02,376122
Russia,18.12.02,43646
Russia,18.12.02,6676
Russia,18.12.02,209410
Russia,18.12.02,3952
Russia,18.12.02,7338
Russia,18.12.02,109755
Russia,18.12.02,71701
Russia,18.12.02,165733
Russia,18.12.02,10341
Russia,18.12.02,4632
Russia,18.12.02,234540
Russia,18.12.02,2147
Russia,18.12.02,8497
Russia,18.12.02,37656
Russia,18.12.02,61316
Russia,18.12.02,13489
Russia,18.12.02,12842
Russia,18.12.02,11854
Russia,18.12.02,10125
Russia,18.12.02,2230
Russia,18.12.02,63411
Russia,18.12.02,3367
Russia,18.12.02,11801
Russia,18.12.02,29030
Russia,18.12.02,91392
Russia,18.12.02,118737
Russia,18.12.02,12114
Russia,18.12.02,53246
Russia,18.12.02,12268
Russia,18.12.02,10690
Russia,18.12.02,584388
Russia,18.12.02,18724
Russia,18.12.02,24575
Russia,18.12.02,4455
Russia,18.12.02,82155
Russia,18.12.02,144024
Russia,18.12.02,2524
Russia,18.12.02,52659
Russia,18.12.02,148294
Russia,18.12.02,6773
Russia,18.12.02,75404
Russia,18.12.02,1652
Russia,18.12.02,469349
Russia,18.12.02,2979
Russia,18.12.02,120919
Russia,18.12.02,1093726
Russia,18.12.02,6731
Russia,18.12.02,26575
Russia,18.12.02,24178
Russia,18.12.02,25818
Russia,18.12.02,20236
Russia,18.12.02,27163
Russia,18.12.02,672
Russia,18.12.02,5667
Russia,18.12.02,389704
Russia,18.12.02,7559
Russia,18.12.02,8349
Russia,18.12.02,2780
Russia,18.12.02,17872
Russia,18.12.02,98660
Russia,18.12.02,13146
Russia,18.12.02,13781
Russia,18.12.02,239006
Russia,18.12.02,2000
Russia,18.12.02,11470
Russia,18.12.02,86984
Russia,18.12.02,1621
Russia,18.12.02,7167
Russia,18.12.02,10317
Russia,18.12.02,13451
Russia,18.12.02,58189
Russia,18.12.02,143433
Russia,18.12.02,1614
Russia,18.12.02,10546
Russia,18.12.02,8367
Russia,18.12.02,6799
Russia,18.12.02,8827
Russia,18.12.02,64366
Russia,18.12.02,53036
Russia,18.12.02,16707
Russia,18.12.02,25610
Russia,18.13.02,1892070
Russia,18.13.02,964422
Russia,18.13.02,856818
Russia,18.13.02,602392
Russia,18.13.02,152788
Russia,18.13.02,432490
Russia,18.13.02,550219
Russia,18.13.02,373266
Russia,18.13.02,299807
Russia,18.13.02,144095
Russia,18.13.02,223383
Russia,18.13.02,233294
Russia,18.13.02,168846
Russia,18.13.02,454722
Russia,18.13.02,296606
Russia,18.13.02,107944
Russia,18.13.02,170143
Russia,18.13.02,43009
Russia,18.13.02,2306089
Russia,18.13.02,37061
Russia,18.13.02,658282
Russia,18.13.02,1427962
Russia,18.13.02,190142
Russia,18.13.02,36414
Russia,18.13.02,272999
Russia,18.13.02,265854
Russia,18.13.02,124231
Russia,18.13.02,780322
Russia,18.13.02,43707
Russia,18.13.02,232773
Russia,18.13.02,1386669
Russia,18.13.02,90746
Russia,18.13.02,273804
Russia,18.13.02,304675
Russia,18.13.02,40598
Russia,18.13.02,370163
Russia,18.13.02,81680
Russia,18.13.02,244190
Russia,18.13.02,92502
Russia,18.13.02,44269
Russia,18.13.02,28372
Russia,18.13.02,56044
Russia,18.13.02,144889
Russia,18.13.02,209833
Russia,18.13.02,454767
Russia,18.13.02,623450
Russia,18.13.02,18088
Russia,18.13.02,360557
Russia,18.13.02,208510
Russia,18.13.02,26275
Russia,18.13.02,274574
Russia,18.13.02,98054
Russia,18.13.02,134024
Russia,18.13.02,456293
Russia,18.13.02,108499
Russia,18.13.02,17062
Russia,18.13.02,842919
Russia,18.13.02,566987
Russia,18.13.02,53780
Russia,18.13.02,17802
Russia,18.13.02,48599
Russia,18.13.02,8668
Russia,18.13.02,125758
Russia,18.13.02,488262
Russia,18.13.02,18295
Russia,18.13.02,317900
Russia,18.13.02,4732
Russia,18.13.02,609817
Russia,18.13.02,386951
Russia,18.13.02,73044
Russia,18.13.02,244248
Russia,18.13.02,612598
Russia,18.13.02,312028
Russia,18.13.02,37491
Russia,18.13.02,40233
Russia,18.13.02,51532
Russia,18.13.02,145495
Russia,18.13.02,27146
Russia,18.13.02,20939
Russia,18.13.02,93365
Russia,18.13.02,3098202
Russia,18.13.02,84765
Russia,18.13.02,4476
Russia,18.13.02,36054
Russia,18.13.02,17962
Russia,18.13.02,47575
Russia,18.13.02,189636
Russia,18.13.02,72896
Russia,18.13.02,1676286
Russia,18.13.02,13515
Russia,18.13.02,6760
Russia,18.13.02,13478
Russia,18.13.02,5272
Russia,18.13.02,4070
Russia,18.13.02,13860
Russia,18.13.02,35188
Russia,18.13.02,9174
Russia,18.13.02,43168
Russia,18.13.02,63197
Russia,18.13.02,113959
Russia,18.13.02,8646
Russia,18.13.02,84193
Russia,18.13.02,79642
Russia,18.13.02,5139
Russia,18.13.02,27543
Russia,18.13.02,14567
Russia,18.13.02,57111
Russia,18.13.02,9683
Russia,18.13.02,5142
Russia,18.13.02,33858
Russia,18.13.02,33083
Russia,18.13.02,142491
Russia,18.13.02,141112
Russia,18.13.02,22807
Russia,18.13.02,6170
Russia,18.13.02,52631
Russia,18.13.02,41778
Russia,18.13.02,376743
Russia,18.13.02,5230
Russia,18.13.02,4804
Russia,18.13.02,21182
Russia,18.13.02,30287
Russia,18.13.02,10764
Russia,18.13.02,55482
Russia,18.13.02,261165
Russia,18.13.02,9165
Russia,18.13.02,5439
Russia,18.13.02,17155
Russia,18.13.02,38526
Russia,18.13.02,2700
Russia,18.13.02,42654
Russia,18.13.02,4671
Russia,18.13.02,47648
Russia,18.13.02,13197
Russia,18.13.02,88100
Russia,18.13.02,8814
Russia,18.13.02,36602
Russia,18.13.02,71567
Russia,18.13.02,21427
Russia,18.13.02,10742
Russia,18.13.02,131891
Russia,18.13.02,90999
Russia,18.13.02,6762
Russia,18.13.02,244240
Russia,18.13.02,216045
Russia,18.13.02,76608
Russia,18.13.02,5052
Russia,18.13.02,4236
Russia,18.13.02,139540
Russia,18.13.02,5250
Russia,18.13.02,12022
Russia,18.13.02,10287
Russia,18.13.02,204592
Russia,18.13.02,6375
Russia,18.13.02,8723
Russia,18.13.02,26384
Russia,18.13.02,76764
Russia,18.13.02,15304
Russia,18.13.02,6412
Russia,18.13.02,50024
Russia,18.13.02,3322
Russia,18.13.02,31880
Russia,18.13.02,5042
Russia,18.13.02,48770
Russia,18.13.02,67928
Russia,18.13.02,4643
Russia,18.13.02,9273
Russia,18.13.02,31855
